1.974084166502002063e+03,2.107919094571124006e+05,2.671344063729434032e-03,8.864545108809690466e-05,3.472694768140533947e-04,1.065208724099802329e-01,1.116241326617249544e-03,7.466773032828293022e-02,2.210002246747508955e-04,5.822150289799925542e-06,1.218278790727543947e-07,1.669506316520458656e-06,3.985023368614869205e-05,4.987663555034584938e-06,2.119277746795889591e-03,6.742922892815664433e-03,6.383188812813768431e-02,1.074021577961727439e-02,7.188552605972108717e-05,1.242331079959813241e-03,9.978092062667376859e-06,9.209711025467467920e-06,6.040067746889826581e-05,1.823310263292491740e-06,1.084300304672879654e-03,6.682783300156528404e-05,1.681769603087431399e-03,3.772810626757796409e-05,1.504999270064505347e-04,1.156597963456769808e-04,1.558002534335354997e-03,8.026492730107441715e-06,2.641195639920116640e-08,2.857396144622994412e-09,4.594031781259927879e-10,3.733868368401995033e-10,8.400138128902951352e-09,2.942119218241831406e-07,6.543967463183949030e-10,1.046860340752157509e-07,1.057173672391915362e-09,6.654934327184824735e-10,6.401552120409801739e-07,3.053093561246921821e-09,6.378261082255750595e-09,3.950329812812366651e-09,1.181972866098970083e-09,1.264399496054283361e-08,6.804995308010211626e-09,7.246715077148337958e-01,0.000000000000000000e+00,1.861694166835953506e-07,7.533835221334879502e-07,1.049021773536902390e-05,9.764636467646965192e-05
2.062275149827746645e+03,2.213180970932481287e+05,2.738942925116223497e-03,1.489523083710730272e-04,6.202362045562685462e-04,9.505298687528346280e-02,1.949361816734830524e-03,8.107495313096499401e-02,1.719504334055783857e-04,4.345059461615108896e-06,5.695975942708617333e-07,4.295244001493652312e-06,5.797340715949787142e-05,7.839025690889918702e-06,1.836028526520475405e-03,4.066591268553638137e-03,6.997945272018342433e-02,1.284484683606221776e-02,9.350678704277620235e-05,9.562611474956420271e-04,1.396706494571978898e-05,6.123038705117393449e-06,3.588282405496828482e-05,3.728534390500159812e-06,1.097727263527396900e-03,6.897227585390619466e-05,9.509147054715500706e-04,1.940735980514289667e-05,4.751905464301714514e-05,1.510989343929589307e-04,1.231738627038148201e-03,1.025192168977006418e-05,8.558536942188845999e-08,9.290026582952771421e-09,1.530207718486131689e-09,9.862689208717123917e-10,1.555842826732009441e-08,7.772981833524932162e-07,8.820717572264696283e-10,1.208708842212705494e-07,2.856200347525871592e-09,3.478746194161548549e-09,1.606830255046155640e-06,7.280433261060269665e-09,1.291047978653401269e-08,1.049584537504325170e-08,3.880099486039667960e-09,4.050769139082021299e-08,2.432755293324456678e-08,7.246706704842440505e-01,0.000000000000000000e+00,6.609456551093198858e-08,1.231664971684892615e-07,8.629347224896326775e-06,7.136141991922648978e-05
2.149860305681830596e+03,2.317927585892641218e+05,2.662972911915125005e-03,2.397452026512297840e-04,1.139381595921369400e-03,8.267469854478692870e-02,3.377982254079370684e-03,8.747989809232530056e-02,1.130092199922244579e-04,2.711230326825323576e-06,1.897169144198491059e-06,8.024992443089029983e-06,6.361836950506529820e-05,9.502104334223060930e-06,1.228588010105012823e-03,1.941362629301013288e-03,7.586362890704813344e-02,1.541331434443887760e-02,1.026269199326116169e-04,6.451430184179441849e-04,1.536166971194829293e-05,3.129506239129473789e-06,1.758340279463937927e-05,5.705531316458749166e-06,8.504506347677711058e-04,4.939064490273105705e-05,3.824331801456244402e-04,6.147605438229449206e-06,9.143128883098272365e-06,1.552307338636956316e-04,8.078944586907656818e-04,1.032136074182807865e-05,2.161871764672903211e-07,2.701865337399379951e-08,4.785934318999239720e-09,2.588633043995459666e-09,2.736386750367990999e-08,1.931406763842614736e-06,1.129219812652715426e-09,1.407606498774874837e-07,7.293428572417138537e-09,1.445818650928839560e-08,3.375060631742409245e-06,1.080660863601255178e-08,1.910410356350110891e-08,2.346587915988992378e-08,1.093207451910703055e-08,1.196783642747889941e-07,7.672095164928349405e-08,7.246689762039875138e-01,0.000000000000000000e+00,1.120835809486547670e-08,9.890831569377365044e-09,5.102260444272105442e-06,3.899430099840531792e-05
2.237713013776374282e+03,2.422473139277940500e+05,2.270399541924420471e-03,3.876620297804243723e-04,2.471429239501956709e-03,6.695304172930102715e-02,6.327901575730799331e-03,9.453307946256088445e-02,4.815969980764925215e-05,1.118447757453106169e-06,3.367409214180052003e-06,7.397622191946550680e-06,3.327336758974320857e-05,5.787974321735073638e-06,3.717631910024249203e-04,4.220681137897740968e-04,8.062916936993262673e-02,1.977523367904008775e-02,6.270874897699245626e-05,2.422273148884433334e-04,8.579907760351793104e-06,7.738058545269188285e-07,4.265011211776165875e-06,4.135174838508755322e-06,2.892539030064016992e-04,1.200577264466413966e-05,4.874681352324904777e-05,4.077582135115515419e-07,3.527973475649526528e-07,8.416483843252143833e-05,3.078602632171063922e-04,5.101852560344269007e-06,3.515732110159060797e-07,7.209364752326896322e-08,1.541394891709936199e-08,7.270451116086157997e-09,4.792039674918159234e-08,5.031598390201507140e-06,1.735538765355849961e-09,1.832485499873599233e-07,1.860863884202223963e-08,4.784729723755763313e-08,5.661379255133814629e-06,4.977804636758199673e-09,1.405125291234862775e-08,4.241132587514758156e-08,2.688043927705438624e-08,3.688065216647729086e-07,2.290110366216993497e-07,7.246659464603580902e-01,0.000000000000000000e+00,1.888387068134840592e-10,7.646644187108543615e-11,1.101720789592928461e-06,9.390309829217025601e-06
2.326272501692020342e+03,2.515068249775442237e+05,1.595377382477194267e-03,6.726893763813070583e-04,6.879924589468042022e-03,4.130019807575717461e-02,1.259528662535863708e-02,9.699701161446197539e-02,1.609987282649374832e-05,5.400424336132937771e-07,1.157865375288433062e-11,9.618756505755950127e-12,2.338948814765997680e-11,5.776271786839017467e-12,7.644223944761037388e-11,2.212753083379683397e-11,6.325191613361631771e-02,5.200552538041670197e-02,2.999150985710808435e-07,1.098382074394112044e-09,4.383902167831518691e-12,1.930132773819915292e-13,8.005761183450638777e-13,1.200537827393090218e-13,3.565726203458390666e-12,3.428551218147329641e-15,1.367217429993204976e-15,4.130222229879624024e-19,1.202396572393669940e-20,1.269961752828105664e-10,1.259432263595448065e-09,2.262919427218722551e-13,8.865410317754039277e-08,3.329952929399604939e-08,7.204045790216319535e-09,3.394002353989548332e-09,8.867425044436584296e-08,2.349626284351996624e-05,9.576112288419213592e-09,4.679489796332939836e-07,1.079105929924759439e-08,6.275302060214793273e-09,3.833275744158823969e-07,9.650046187445412424e-12,1.404102978801999555e-14,1.352257105062155870e-09,2.870033446614900787e-09,1.461409617960184050e-07,3.823696848674274829e-08,7.246603443301010694e-01,0.000000000000000000e+00,2.103526121092564044e-29,3.430469195316161264e-30,2.860970941765069771e-13,5.011677644887930074e-13
2.415702280699753828e+03,2.598155429152854776e+05,1.715919575120222057e-03,6.751521172734520609e-04,6.602253770608384163e-03,3.474689058142175352e-02,1.325759295944182667e-02,9.554812386023366078e-02,1.305239048480756413e-05,4.707941009015370217e-07,1.636460134196276547e-14,9.061325138893330060e-15,7.634617234595485442e-15,1.377326989059404055e-15,2.432351821159123026e-14,2.869053830039368152e-15,5.014973309081044439e-02,7.259247485708972270e-02,2.244056005458751832e-07,8.680965689805431703e-10,1.021540930964036245e-13,1.571594518698434075e-15,1.511985294376901057e-15,4.512780735038067243e-20,1.092436953849380338e-18,3.690469388689983165e-22,8.266992817220317369e-23,1.011023889363281901e-26,3.554410166294465265e-28,9.845354104618802867e-17,1.021443908100841652e-16,3.575802424986051485e-20,1.075766667174021553e-07,2.439036313188573834e-08,1.170446546457527023e-09,4.575483710720790800e-10,9.631861125792883364e-08,4.842252966928051368e-05,1.869184479123928353e-08,4.715147685521580700e-07,1.010472598527985166e-08,1.059102374783877778e-11,5.183619958124875603e-10,1.090510467670299410e-14,1.231018667389101196e-17,3.306255470850651317e-13,5.229094938689343458e-12,4.874460369058636547e-10,1.324112119000134189e-10,7.246489568204335097e-01,0.000000000000000000e+00,5.131189778900018815e-40,1.687443115777515785e-41,1.977544430696371533e-20,2.328758763933984408e-22
2.503730626410713285e+03,2.677458646313166246e+05,1.600885236034788961e-03,5.476485978092725422e-04,5.589362190878693556e-03,3.187518085097805487e-02,1.313243991754662471e-02,9.778230002849920555e-02,1.110647059309014954e-05,4.361247971293474375e-07,2.145543843104256183e-14,1.033752389803602752e-14,7.928733789175597623e-15,1.077746861984184150e-15,1.856152233606733501e-14,2.182450926056123849e-15,4.665285736004847611e-02,7.808681252739525791e-02,1.686716166249848217e-07,8.044692048591239960e-10,7.087321232558538226e-14,1.116809061506734455e-15,1.228009204132812854e-15,5.735176804690311004e-20,1.271457245710340034e-18,2.740655109970635193e-22,5.861068129632171778e-23,5.854795076880781742e-27,1.779559756383809269e-28,1.016571622674231615e-16,9.105487513834524156e-17,4.911043647288036458e-20,1.434297274376216338e-07,2.328567265644181451e-08,1.479112056906787204e-09,6.490116731090117995e-10,8.449308159253394769e-08,9.090469043426051385e-05,3.747632772269799262e-08,5.402021780761213614e-07,1.367665693388410099e-08,2.436620570668739031e-12,7.889390969242107724e-11,1.120284453853374818e-15,1.249467527121727570e-17,4.821791914493403440e-16,1.997327766393526878e-12,3.930526087307175065e-10,1.097480145460081960e-10,7.246290512507757020e-01,0.000000000000000000e+00,2.622439081885456396e-40,6.903698789866976798e-42,1.175409008618926667e-20,1.566074988455581934e-22
2.591518423580973831e+03,2.755312774523808621e+05,1.438340745365370744e-03,4.191349901229550218e-04,4.525857351687727868e-03,2.936181872336145887e-02,1.268025929663806409e-02,1.006230444200513080e-01,9.869966411529206460e-06,4.317086998793831320e-07,3.465311440199507691e-14,1.176599304077852560e-14,9.243407827066422375e-15,9.770656751461478311e-16,1.565636814572122986e-14,1.951845143068103349e-15,4.412975378295639489e-02,8.205115281061088617e-02,1.235871991409350997e-07,7.508785591497345263e-10,4.753765089842231794e-14,7.835993610998632721e-16,9.961395406394470360e-16,9.143575891405047144e-20,1.942026945621284879e-18,2.623209802472798591e-22,5.436121497265751999e-23,4.382977264560316010e-27,1.166229617905056859e-28,1.381588015516981567e-16,9.800982928606111747e-17,9.270940263348746451e-20,1.890029415445095048e-07,2.374743609273959675e-08,2.039388931437586878e-09,1.030347926293806249e-09,6.968987355970546157e-08,1.646835201612249062e-04,7.465620794013432228e-08,6.594003203277634071e-07,1.947738510757669480e-08,3.878806318822606711e-12,1.233803915686184975e-10,1.150067136878482419e-15,1.268816178547026452e-17,1.246769851446530269e-15,4.036554808223828585e-12,6.548789153240396736e-10,1.687632072957046004e-10,7.245944883467992925e-01,0.000000000000000000e+00,1.902043359649539321e-40,4.522299884439033650e-42,7.922028356017378492e-21,1.229570290530209802e-22
2.680520951540130682e+03,2.833194622859001392e+05,1.262870432038763410e-03,3.082443831459508914e-04,3.524557291800774293e-03,2.657328330836842417e-02,1.197150783898992890e-02,1.035574906405651724e-01,9.305012086027336998e-06,4.673438641815841593e-07,5.879525117484439562e-14,1.297163133169372723e-14,1.097164452351674991e-14,1.014667105530570004e-15,1.528496209043867944e-14,2.122756784265359074e-15,4.102710649001008875e-02,8.692605138153391975e-02,8.758694081607620529e-08,6.943109666847832857e-10,3.096487727610109015e-14,5.578295517061691883e-16,8.101588586446772506e-16,1.462371728929834658e-19,3.078407862079323051e-18,2.637666260800040184e-22,5.632509013339246042e-23,3.704067371731808087e-27,9.476308916411613636e-29,1.938142306060426522e-16,1.044447537996653234e-16,1.899932968432209025e-19,2.471122584889572654e-07,2.789456320834666501e-08,3.280983275517553039e-09,1.946977758633780297e-09,5.513164514038607893e-08,3.122527515582817592e-04,1.557752879208304404e-07,8.501445806472153921e-07,3.108613012359207914e-08,6.851979222306953177e-12,2.224451395820450791e-10,1.319862533490146704e-15,1.256236947691996422e-17,3.890799016078202676e-15,9.657093100874443981e-12,1.310311769376176801e-09,2.971024985715988327e-10,7.245254006257620949e-01,0.000000000000000000e+00,1.769080540554685559e-40,4.162844027784713974e-42,5.176762798145905518e-21,9.337218552597260045e-23
2.768649855322254098e+03,2.909157350979214534e+05,1.084136431850620018e-03,2.178083321257148145e-04,2.628047057213534366e-03,2.333563547700745130e-02,1.101515329605771455e-02,1.064692614463440268e-01,9.275784702795314781e-06,5.574937171801245554e-07,9.720028424611458497e-14,1.413629087888144793e-14,1.327600466249764202e-14,1.171824657568159286e-15,1.752603247939448938e-14,2.814870864925330534e-15,3.721818864710233626e-02,9.291061751531702606e-02,6.147231820176045375e-08,6.457009353355536548e-10,2.041668321094581473e-14,4.360910248613964636e-16,6.967015510609557728e-16,2.280862489219036429e-19,4.937263988546442775e-18,2.759255089371063847e-22,6.485426197213595144e-23,3.674509326492422638e-27,9.655521946504285449e-29,2.696376028491179539e-16,1.091294108103311654e-16,4.090651372375261181e-19,3.272918414993436794e-07,3.957929233789981304e-08,6.586286649793107837e-09,4.694953400362339078e-09,4.185006475467593040e-08,8.222052876984292137e-04,4.374578745157217456e-07,1.138449940948395343e-06,7.093251715255488106e-08,1.386434028038824485e-11,4.830747229027931835e-10,1.773218671385026847e-15,1.250188286477664248e-17,1.545989673155057476e-14,2.849188975308322883e-11,3.292274658068469083e-09,6.292456310783221035e-10,7.242869798228460665e-01,0.000000000000000000e+00,2.334044532271114697e-40,5.779451434001480829e-42,3.301923496533745015e-21,6.878239889944785221e-23
1.260795287537255035e+03,1.066215605085411371e+05,1.046866483455444679e-04,8.848195665525269421e-08,6.846082616899243022e-07,2.197937692714621583e-01,2.355751553084328354e-06,4.510271395115898058e-03,7.565339297904459862e-05,2.311029328279246500e-05,2.967409876635354198e-18,7.036332827785948881e-14,2.445550202274649655e-09,3.911017152497564456e-10,7.085440670455308817e-05,2.439373803623564110e-02,2.451799902327668045e-03,7.336836866463819810e-05,1.160769798088056135e-07,1.891791299085411474e-03,1.407063814562368552e-09,8.383693127633775925e-07,3.683622426955005858e-05,2.850504915220355837e-13,9.747429131263810056e-07,5.307324593626957243e-09,3.924734733419932677e-04,1.131616167311233558e-06,9.090695079776424598e-04,1.107922528768815624e-09,2.572857423207158630e-05,5.514074040048561055e-10,2.022054030181928685e-16,5.279025496977064635e-15,3.860516032981772431e-16,4.544517668423848379e-16,2.128499285061917114e-12,1.655343347384823063e-12,8.443273189933603986e-13,4.578934419123874562e-09,1.013068120021270742e-14,1.932961929979702466e-20,1.549727434255075709e-13,1.272405861627181677e-17,9.173159590108317526e-16,1.035003587798543572e-16,1.874238243048842106e-17,7.804450776842349043e-16,1.498019460843092906e-16,7.452356283436653017e-01,0.000000000000000000e+00,1.017480804647732578e-09,4.313487796870005817e-06,3.724057776602715970e-08,6.636748714197831765e-07
